user_id,book_id,rating
100,41,2.6
100,69,3.2
101,72,3.0
101,23,3.5
101,47,2.7
101,18,2.4
101,16,3.2
101,40,3.1
101,3,3.0
101,57,3.4
101,25,2.9
101,78,2.8
101,10,2.9
101,52,3.0
101,24,2.6
101,43,3.7
101,15,3.1
101,59,3.3
102,5,2.6
102,79,2.8
102,6,3.1
102,47,2.9
102,52,2.7
102,33,3.6
102,41,2.8
102,8,2.0
102,4,2.6
102,70,2.7
102,40,3.7
102,19,2.9
102,43,3.5
102,36,3.1
102,68,3.0
102,21,3.3
102,49,2.4
102,53,2.7
102,17,2.9
102,74,2.6
102,3,3.3
102,55,2.5
102,63,3.5
103,43,3.0
103,73,2.8
103,53,2.7
103,38,2.5
103,36,3.1
103,58,2.8
103,54,2.6
103,21,3.9
103,16,2.8
103,68,2.9
103,37,3.4
103,65,3.2
103,23,3.0
103,14,3.0
103,51,2.9
103,56,3.2
103,46,2.4
103,29,3.5
103,55,2.9
104,15,4.2
104,23,2.6
104,7,2.6
104,28,3.8
104,77,3.7
104,65,3.1
104,38,3.2
104,61,3.1
104,5,2.8
104,67,2.8
104,25,2.3
104,16,3.8
104,4,2.6
104,52,2.4
104,31,2.9
104,14,3.0
104,6,2.6
104,71,3.1
104,19,2.7
104,41,2.7
104,49,3.5
104,64,3.2
104,58,3.2
104,3,2.4
104,75,2.0
105,40,3.1
105,77,2.5
105,11,2.7
105,22,2.7
105,23,2.6
105,32,3.0
105,42,4.0
105,20,3.5
105,13,2.9
105,60,2.8
105,12,3.4
105,1,3.2
105,18,3.3
105,43,3.2
105,2,2.6
106,51,2.5
106,32,3.2
106,62,2.0
106,54,2.9
106,64,2.8
106,45,2.6
106,40,2.9
106,59,2.7
106,77,2.8
106,17,2.8
106,18,2.5
106,38,2.6
106,48,2.5
106,36,3.3
106,55,3.0
106,58,2.9
106,33,2.5
106,66,2.1
106,71,2.5
106,75,2.7
106,74,3.2
107,6,2.7
107,65,3.4
107,76,2.1
107,14,2.9
107,67,2.9
107,18,3.2
107,47,2.4
107,48,2.3
107,31,3.5
107,10,3.0
107,55,2.9
107,1,2.8
107,37,3.2
107,64,2.2
107,33,3.1
107,12,2.6
108,20,2.6
108,68,2.7
108,18,3.2
108,72,2.3
108,48,2.5
108,54,3.0
108,6,3.0
108,27,3.7
108,32,3.5
108,26,3.1
108,81,2.6
108,73,2.7
108,31,3.1
108,47,2.5
109,78,2.6
109,5,3.0
109,55,3.4
109,66,3.5
109,25,3.4
109,19,3.6
109,35,3.4
109,24,3.6
109,59,3.4
109,70,2.8
109,21,3.4
109,44,2.7
109,63,2.9
109,30,3.4
109,47,3.2
109,38,3.0
109,7,3.5
109,10,3.2
110,25,3.0
110,65,3.0
110,44,3.0
110,13,3.3
110,28,2.4
110,4,2.5
110,15,2.9
110,12,3.8
110,72,3.1
111,49,4.1
111,40,2.7
111,59,3.4
111,48,3.2
111,52,3.1
111,64,3.0
111,27,3.8
111,21,2.9
111,19,3.0
111,57,4.1
111,12,3.5
111,22,3.5
111,37,2.6
111,68,2.7
111,4,2.7
111,61,3.6
111,69,2.8
111,44,3.0
111,51,2.8
111,35,3.0
111,75,3.1
111,32,3.5
111,60,2.9
111,43,2.8
111,46,2.8
111,80,2.6
111,5,3.0
112,47,3.2
112,1,3.2
112,21,3.9
112,46,2.8
112,58,2.3
112,5,2.9
112,69,3.0
112,67,2.1
112,27,3.2
112,17,2.3
112,31,3.5
112,50,2.6
112,63,2.6
112,76,2.1
112,23,3.4
112,71,3.4
112,19,3.4
112,53,2.8
112,54,3.2
112,78,3.3
113,53,4.0
113,1,3.4
113,39,2.9
113,17,2.8
113,80,4.2
113,77,3.1
113,52,4.2
113,71,3.1
113,59,3.1
113,21,4.0
113,24,3.4
113,57,3.2
113,4,3.0
113,50,3.7
113,48,2.8
113,11,2.6
113,5,2.9
113,29,2.9
113,51,2.2
113,2,2.9
113,37,2.5
113,66,2.4
114,47,3.0
114,51,2.9
114,65,2.9
114,49,2.6
114,32,3.7
114,19,2.5
114,31,3.3
114,21,3.1
114,28,2.7
114,42,3.2
114,70,2.7
115,29,2.7
115,70,3.2
115,12,2.8
115,17,3.1
115,77,3.3
115,81,2.7
115,55,3.1
115,8,2.9
115,21,3.5
115,46,2.9
115,52,2.7
115,11,2.6
115,7,3.2
115,53,2.6
115,16,2.8
115,48,2.9
115,57,2.6
115,67,3.0
115,50,2.4
115,30,2.3
116,44,3.0
116,41,3.0
116,12,2.4
116,77,3.1
116,43,2.6
116,4,2.9
116,72,3.2
116,31,2.8
116,64,3.5
116,39,3.2
116,2,2.6
116,11,3.4
116,20,3.2
116,27,2.6
116,70,3.5
116,58,3.0
116,28,3.1
116,52,3.4
116,8,2.9
117,9,2.4
117,46,2.7
117,1,2.9
117,44,2.2
117,45,2.8
117,26,3.7
117,13,2.7
117,29,2.8
117,5,3.0
117,41,3.5
117,42,2.7
117,52,2.2
117,55,2.3
117,65,2.9
117,38,2.5
117,70,2.9
117,77,3.1
117,34,2.7
117,54,2.0
117,28,3.0
117,10,2.3
117,39,2.6
117,48,2.8
117,27,2.7
117,15,2.9
117,4,3.6
117,2,3.1
118,64,2.6
118,63,2.8
118,24,2.2
118,9,4.0
118,27,2.1
118,33,3.0
118,3,2.8
118,29,2.8
118,10,3.3
118,70,3.4
118,25,2.2
118,21,4.1
118,4,2.9
118,6,3.2
118,44,2.7
118,71,3.2
118,61,2.7
118,40,3.3
118,39,3.1
118,51,2.9
118,81,2.5
118,57,2.7
118,17,3.0
118,26,3.1
118,73,3.2
118,43,2.5
118,14,2.6
119,78,2.4
119,14,3.0
119,26,3.4
119,21,3.3
119,63,2.7
119,81,2.5
119,23,3.4
119,22,3.4
119,77,2.8
119,9,2.9
119,80,2.7
119,64,3.4
119,2,2.6
119,7,3.7
120,60,3.3
120,71,3.6
120,57,2.5
120,13,3.0
120,46,3.6
120,21,2.6
120,20,3.4
120,66,2.6
120,69,2.2
120,70,2.5
120,22,3.2
120,36,2.5
120,58,3.0
120,19,3.8
120,59,3.2
120,12,3.4
120,26,3.0
120,65,3.0
120,80,3.5
120,45,2.4
120,31,2.8
120,50,3.4
120,56,2.6
120,18,3.9
120,49,2.4
121,36,3.0
121,12,2.5
121,20,2.8
121,28,2.9
121,50,3.9
121,72,2.8
121,17,2.4
121,38,2.9
121,52,3.4
121,75,3.4
121,71,2.9
121,69,2.2
121,62,3.0
121,30,3.6
121,55,3.9
121,11,3.2
121,79,3.3
121,80,2.7
121,47,2.8
121,33,3.5
121,37,3.5
121,8,3.5
121,81,3.0
122,32,3.0
122,71,3.8
122,54,2.9
122,61,3.1
122,75,2.7
122,4,3.0
122,36,2.8
122,42,3.1
122,74,3.0
122,43,3.1
122,25,2.5
122,21,2.6
122,45,2.2
122,41,2.6
122,18,2.9
122,8,3.3
122,3,3.6
122,68,3.6
122,12,3.1
122,2,4.0
123,36,3.6
123,74,2.5
123,22,2.7
123,80,3.1
123,28,3.6
123,30,2.8
123,71,3.6
123,19,2.4
123,14,2.4
123,27,2.3
123,67,3.4
123,45,2.3
123,10,3.6
123,20,3.1
123,5,2.3
123,21,2.8
123,63,2.4
123,42,2.7
123,23,2.6
124,2,2.9
124,63,3.0
124,4,3.0
124,79,3.0
124,58,2.9
124,46,2.9
124,21,2.4
124,61,3.3
124,70,3.1
124,56,3.0
124,81,3.0
124,66,3.3
124,76,2.4
124,41,3.1
124,59,3.1
124,67,2.9
125,67,3.0
125,17,3.2
125,4,3.1
125,56,2.8
125,28,2.4
125,29,2.9
125,22,3.6
125,68,3.5
125,16,3.1
125,12,2.9
125,46,3.1
125,7,2.2
125,2,3.0
125,52,2.6
125,20,3.2
125,33,2.5
125,30,3.6
125,14,2.7
125,79,2.8
125,42,2.8
125,45,3.0
125,59,3.0
126,81,2.7
126,38,2.9
126,28,3.0
126,73,2.7
126,35,3.2
126,53,2.6
126,46,3.3
126,31,2.9
126,18,3.5
126,16,2.4
126,13,3.1
126,47,3.7
126,8,2.2
126,79,4.0
126,80,2.9
126,12,3.4
126,78,3.3
127,15,2.7
127,1,2.5
127,78,3.6
127,3,2.4
127,53,2.9
127,77,2.8
127,2,3.1
127,18,2.2
127,22,3.1
127,70,2.7
127,68,2.8
127,28,2.7
127,9,2.9
127,57,3.5
127,23,2.7
127,37,3.7
127,75,2.4
127,67,2.5
127,71,2.9
127,54,3.3
127,69,3.3
127,29,2.4
127,73,2.5
127,52,2.6
127,36,3.4
128,7,3.2
128,9,2.6
128,3,3.6
128,61,2.7
128,47,4.6
128,4,2.2
128,27,2.7
128,33,2.7
128,66,3.4
128,74,3.2
128,79,2.6
128,38,3.9
128,5,2.2
128,19,3.1
128,15,2.7
128,12,3.3
129,31,2.4
129,42,3.0
129,66,3.3
129,67,2.6
129,41,2.3
129,14,2.9
129,12,2.8
129,65,2.3
129,76,2.9
129,80,3.3
129,57,2.9
129,13,2.6
129,45,2.7
129,37,2.6
129,55,2.9
129,79,2.7
129,60,3.2
129,3,3.2
129,47,2.9
129,56,3.2
129,74,2.6
129,69,3.4
129,25,2.9
130,39,3.0
130,54,4.1
130,35,3.5
130,47,3.3
130,45,2.7
130,58,2.9
130,26,3.5
130,41,3.1
130,20,2.4
130,73,2.2
130,14,2.3
130,30,3.7
130,78,2.8
130,29,3.1
130,34,3.0
130,59,3.2
130,4,2.7
131,72,2.2
131,48,2.5
131,44,2.7
131,80,2.8
131,33,2.7
131,54,2.2
131,29,3.2
131,21,2.2
131,4,2.8
131,46,2.7
131,40,2.8
131,5,3.2
131,45,2.1
131,71,2.6
132,73,3.2
132,1,2.7
132,12,3.4
132,52,3.0
132,23,3.0
132,69,2.6
132,20,3.1
132,31,2.7
132,81,3.0
132,16,2.9
132,40,3.1
132,5,2.8
132,38,3.1
132,70,3.4
132,37,2.6
133,69,3.1
133,64,2.5
133,20,2.9
133,32,2.6
133,9,2.5
133,72,2.5
133,57,2.7
133,60,3.0
133,27,3.1
133,6,2.9
133,8,2.5
133,62,3.5
133,63,2.7
133,22,2.6
133,58,2.6
133,21,3.3
133,16,2.9
133,19,3.0
133,43,2.7
134,22,2.3
134,60,2.8
134,38,2.9
134,7,2.4
134,65,2.7
134,5,2.2
134,43,2.9
134,58,2.5
134,18,2.9
134,6,2.8
134,53,2.4
134,1,3.2
134,46,2.7
134,50,2.7
134,59,2.7
134,51,2.8
134,16,3.2
134,52,2.6
134,78,3.1
135,74,2.9
135,5,3.2
135,39,2.5
135,45,2.3
135,47,3.9
135,28,3.0
135,8,2.9
135,40,2.8
135,79,2.9
135,70,3.2
135,26,3.7
135,60,2.6
135,49,3.2
135,65,3.0
135,42,2.4
135,75,2.1
135,21,2.8
135,29,2.3
136,75,3.4
136,71,3.0
136,64,2.7
136,11,2.5
136,15,3.1
136,10,3.4
136,65,2.9
136,47,2.9
136,8,3.7
137,70,3.9
137,53,3.0
137,14,2.9
137,27,2.5
137,61,3.4
137,1,3.2
137,19,2.6
137,73,3.5
137,23,2.7
137,31,2.5
137,44,2.3
137,69,2.8
137,6,3.8
137,35,2.2
137,38,2.8
137,66,3.5
138,66,3.0
138,31,3.6
138,73,3.4
138,22,2.8
138,49,2.8
138,16,3.0
138,35,2.9
138,19,2.7
138,34,2.7
138,23,2.8
138,2,3.0
138,69,2.5
138,7,2.0
138,63,2.9
138,40,2.9
138,53,2.5
138,59,2.3
138,62,2.9
138,5,3.8
138,30,2.8
138,15,3.6
138,11,3.2
139,42,3.6
139,70,3.1
139,26,3.2
139,53,3.1
139,30,3.1
139,81,2.5
139,44,3.5
139,35,3.5
139,19,2.3
139,12,2.2
139,68,3.0
139,5,3.2
139,64,3.4
139,58,3.3
139,33,2.7
139,55,2.7
139,76,2.5
139,28,3.5
139,32,3.2
139,39,2.4
139,40,2.4
140,9,2.6
140,59,2.9
140,5,3.4
140,65,2.3
140,38,3.0
140,29,3.2
140,12,2.2
140,15,3.2
140,30,3.1
140,11,2.8
140,37,3.6
140,79,2.9
140,22,3.2
140,27,3.7
140,63,3.7
140,70,2.7
140,66,2.8
140,28,3.2
140,7,3.5
140,67,2.6
140,31,3.3
140,18,3.3
140,54,2.9
140,81,2.5
140,21,2.6
141,36,3.3
141,20,4.0
141,7,2.6
141,48,2.6
141,75,2.9
141,18,2.9
141,67,3.7
141,73,2.2
141,77,2.8
141,40,3.1
141,32,3.4
141,22,2.7
141,9,2.9
141,38,3.0
141,79,3.7
142,17,4.2
142,55,2.9
142,52,2.2
142,30,3.2
142,9,2.9
142,32,3.3
142,38,3.2
142,12,3.5
142,77,2.6
142,58,2.8
142,20,3.2
142,72,2.9
142,71,3.2
142,47,3.2
143,27,3.7
143,79,3.5
143,65,3.5
143,41,2.5
143,25,3.6
143,14,3.9
143,61,2.6
143,10,3.4
143,9,3.4
143,7,3.5
143,49,3.6
143,58,3.8
143,17,2.7
143,52,3.8
143,36,2.7
143,15,4.4
143,80,3.4
143,40,3.2
143,21,3.4
143,54,3.4
143,33,2.7
143,24,3.2
143,4,2.7
143,56,3.5
143,6,3.3
144,13,2.9
144,70,2.8
144,16,3.2
144,8,2.6
144,27,3.3
144,78,3.4
144,3,3.0
144,36,3.0
144,2,2.2
144,59,3.4
144,79,2.6
144,65,3.3
144,34,2.5
144,48,3.8
144,11,3.5
144,30,3.0
144,25,2.8
144,10,3.0
144,28,2.8
144,9,3.9
144,5,1.9
144,80,3.0
144,52,2.7
144,53,2.3
145,66,3.1
145,39,3.0
145,3,3.4
145,41,3.7
145,81,3.0
145,76,2.8
145,38,3.0
145,34,3.3
145,5,3.4
145,19,3.1
145,67,3.0
145,61,2.9
145,29,2.5
145,50,3.1
145,28,3.0
145,63,2.8
145,71,3.1
146,71,2.6
146,33,2.8
146,81,2.9
146,39,2.8
146,63,2.2
146,65,3.4
146,23,3.4
146,70,3.3
146,11,3.1
146,55,2.9
146,52,2.9
146,66,2.8
146,62,3.2
147,21,2.5
147,38,3.4
147,27,2.9
147,19,2.4
147,58,2.9
147,52,2.5
147,12,2.8
147,11,3.2
147,49,2.9
147,62,3.2
147,59,2.3
147,9,3.2
147,57,3.5
147,33,2.4
147,40,2.7
148,22,3.2
148,3,3.2
148,24,3.2
148,34,3.6
148,13,2.5
148,25,3.5
148,66,2.5
148,30,2.7
148,53,3.0
148,70,2.7
148,65,3.4
149,43,3.1
149,9,2.1
149,28,3.4
149,47,3.1
149,31,2.4
149,61,3.2
149,50,3.3
149,20,2.6
149,3,2.4
149,65,3.2
150,41,3.0
150,53,3.4
150,19,3.7
150,28,3.7
150,50,4.1
150,58,3.6
150,36,3.5
150,47,2.6
150,38,2.6
150,49,3.6
150,31,3.2
150,70,3.7
150,30,3.4
150,6,3.3
150,68,3.1
150,22,2.7
150,10,3.3
150,78,3.5
150,67,3.2
150,2,3.2
150,1,3.6
150,77,3.4
150,40,2.1
150,79,3.4
150,17,3.0
150,4,3.5
151,51,3.0
151,25,2.8
151,18,3.1
151,49,2.5
151,15,2.9
151,57,2.6
151,11,2.9
151,40,2.9
151,29,2.8
151,43,3.5
151,67,2.9
151,17,3.0
151,77,3.2
151,64,3.7
151,39,2.8
151,7,3.7
151,24,3.0
151,52,3.1
151,81,2.8
151,5,2.9
151,70,2.8
151,75,3.4
151,79,2.6
151,14,3.5
151,30,3.1
151,48,3.1
151,10,2.5
152,75,2.7
152,65,2.8
152,27,3.1
152,30,2.3
152,5,3.4
152,15,2.9
152,35,3.0
152,14,2.7
152,25,2.7
152,42,2.8
152,22,3.1
152,16,2.7
152,80,2.3
152,3,3.5
152,9,3.3
152,43,2.8
152,21,3.1
152,68,3.7
152,77,2.8
152,78,2.5
152,50,2.5
152,40,3.4
152,32,2.2
152,6,2.5
152,1,3.1
152,29,2.4
153,14,3.5
153,15,3.0
153,33,3.0
153,8,2.7
153,55,2.7
153,66,3.0
153,2,3.1
153,35,2.9
153,45,3.0
153,22,2.7
153,40,3.6
153,17,2.5
153,51,2.5
153,71,2.4
153,54,2.9
153,56,3.2
153,28,3.6
153,73,2.9
153,53,2.8
153,69,3.1
153,37,2.5
154,60,2.1
154,32,3.1
154,18,3.2
154,26,3.3
154,36,2.8
154,15,2.5
154,20,2.7
154,38,3.2
154,6,3.1
155,73,3.6
155,72,3.1
155,81,2.9
155,16,2.9
155,39,2.6
155,78,2.9
155,40,2.6
155,27,2.6
155,2,2.5
155,63,2.9
155,80,3.6
155,35,3.8
155,69,2.9
155,66,2.5
155,29,3.6
156,65,3.4
156,8,2.7
156,21,3.3
156,51,3.0
156,44,2.3
156,80,3.1
156,71,3.3
156,68,3.4
156,39,3.6
156,33,3.2
156,45,3.0
156,6,2.7
157,34,2.4
157,1,3.2
157,2,3.1
157,23,2.8
157,4,3.3
157,81,3.0
157,13,3.5
157,73,3.6
157,45,2.9
157,62,3.7
157,47,2.5
157,68,3.1
157,20,2.8
158,44,2.9
158,6,3.0
158,13,3.8
158,9,3.5
158,24,2.8
158,32,3.2
158,25,2.4
158,16,3.2
158,27,3.1
158,12,2.8
158,70,3.2
158,8,3.2
158,31,3.0
158,56,3.4
158,48,3.7
158,23,3.1
158,14,3.2
158,39,3.6
158,35,2.8
158,37,3.1
158,33,3.3
158,65,2.9
159,32,2.7
159,62,3.5
159,45,3.4
159,7,2.8
159,15,3.0
159,33,3.0
159,70,3.1
159,10,3.3
159,61,3.3
159,75,3.3
159,65,2.9
159,57,3.2
159,76,2.4
159,47,3.0
159,77,2.9
159,1,2.8
159,13,2.9
159,24,2.8
159,71,2.4
160,63,3.2
160,27,2.8
160,44,3.8
160,56,3.0
160,60,3.3
160,41,3.7
160,68,2.8
160,11,2.4
160,37,2.9
160,45,2.6
160,80,2.9
160,10,2.8
160,2,2.5
160,8,2.6
160,52,2.9
160,69,2.8
160,18,2.6
160,15,2.7
160,42,3.4
161,64,2.8
161,48,2.9
161,61,2.6
161,34,3.1
161,27,3.3
161,10,3.0
161,63,2.6
161,77,3.4
161,56,2.4
161,68,3.9
161,47,2.7
161,41,2.7
161,7,2.9
161,13,4.0
161,9,3.2
161,17,2.5
161,70,2.5
161,66,2.7
161,20,3.2
161,53,3.0
161,4,2.6
162,30,2.8
162,42,2.7
162,31,2.9
162,54,3.8
162,2,2.6
162,10,2.9
162,4,2.8
162,3,2.6
162,33,3.5
162,12,2.4
162,39,3.8
162,17,2.9
162,69,2.3
162,46,3.1
162,37,3.3
162,47,3.0
162,62,2.4
162,48,3.5
162,45,2.5
162,18,3.8
162,71,2.2
162,25,2.5
162,44,2.8
162,21,3.3
162,22,2.6
162,50,2.2
162,74,2.9
163,32,2.7
163,52,2.6
163,69,2.7
163,78,3.7
163,64,2.8
163,33,2.4
163,22,3.4
163,8,3.1
163,57,3.2
163,59,2.4
163,51,3.2
163,63,3.4
163,81,3.4
163,4,3.5
163,46,3.2
163,41,3.2
163,31,2.3
164,40,3.4
164,15,3.0
164,3,3.2
164,16,3.1
164,21,2.6
164,76,3.0
164,46,3.4
164,28,2.8
164,67,3.2
164,79,3.1
164,51,3.3
164,66,3.2
164,29,2.6
164,71,2.9
164,22,2.3
165,53,2.7
165,21,2.5
165,34,3.0
165,28,3.1
165,78,2.9
165,47,3.2
165,56,2.8
165,79,3.3
165,61,2.9
165,37,2.5
165,33,3.4
165,35,3.5
165,46,3.4
165,11,2.7
165,77,2.6
165,39,3.3
165,80,2.4
165,58,3.1
166,63,2.6
166,9,3.0
166,33,3.0
166,61,2.4
166,2,3.4
166,29,3.6
166,22,2.9
166,11,2.6
166,47,2.7
166,10,2.8
166,75,2.5
166,70,3.6
166,66,2.6
166,68,3.0
166,62,3.2
166,43,3.1
166,80,3.3
166,19,3.0
166,8,2.9
166,56,3.0
167,59,2.8
167,21,2.7
167,75,2.3
167,52,3.1
167,77,2.6
167,69,3.1
167,73,2.8
167,31,4.0
167,54,3.6
167,35,2.6
167,49,2.8
167,66,3.5
167,16,2.7
167,15,2.1
167,17,3.1
167,60,2.9
167,32,2.4
167,80,2.4
167,18,2.9
167,74,2.1
167,57,3.4
167,65,3.1
167,33,2.3
168,42,2.4
168,5,2.4
168,14,3.2
168,11,2.9
168,33,3.3
168,72,4.0
168,77,4.5
168,55,4.0
168,50,3.1
168,69,2.4
168,56,4.1
168,36,2.7
168,35,3.2
168,13,3.0
168,61,3.1
168,68,3.5
168,70,3.1
168,64,3.3
168,54,3.0
168,49,2.8
168,26,3.0
168,60,3.4
168,44,2.5
168,58,3.4
169,21,2.4
169,2,2.2
169,35,2.5
169,66,2.6
169,22,3.0
169,10,2.8
169,14,3.1
169,67,3.0
169,44,3.0
169,12,3.5
169,52,2.5
169,1,3.1
169,47,2.6
169,63,2.3
169,28,2.8
169,3,2.5
169,4,2.8
169,18,2.7
169,20,2.9
169,51,2.8
169,11,2.4
169,37,2.4
170,5,3.1
170,24,2.8
170,81,2.7
170,65,2.4
170,62,3.3
170,22,3.8
170,8,3.1
170,80,2.8
170,39,2.4
170,27,3.4
170,63,3.3
170,64,2.7
171,69,3.2
171,54,2.5
171,46,3.4
171,15,3.4
171,39,3.1
171,5,2.8
171,42,2.5
171,16,2.9
171,52,2.7
171,70,3.0
171,79,2.5
171,72,3.3
171,13,2.9
171,44,3.2
171,24,2.5
171,26,3.6
171,28,3.0
171,67,2.6
171,71,2.6
171,33,2.7
172,25,2.8
172,46,3.3
172,27,3.2
172,4,3.7
172,55,2.3
172,32,2.7
172,56,2.9
172,26,3.9
172,14,2.3
172,64,3.5
172,51,3.1
172,71,2.8
172,52,2.7
172,37,2.3
172,8,3.1
172,22,3.4
172,33,2.6
172,50,4.1
172,1,3.4
172,81,2.8
172,16,2.8
172,18,3.0
172,63,2.7
172,28,3.5
172,45,3.0
173,49,2.1
173,45,3.1
173,34,3.2
173,18,2.8
173,32,3.6
173,44,3.1
173,37,2.5
173,7,3.4
173,62,3.6
173,56,3.9
173,81,3.3
174,1,3.3
174,57,2.5
174,38,3.5
174,69,3.3
174,52,1.9
174,23,3.0
174,63,3.0
174,47,2.7
174,46,2.9
174,68,2.7
174,36,3.1
174,20,2.9
174,62,2.8
175,54,3.2
175,7,3.1
175,17,2.5
175,77,3.0
175,35,3.5
175,14,2.9
175,19,2.8
175,21,2.6
175,36,3.5
175,45,3.0
175,73,3.1
175,22,3.5
175,61,3.1
175,81,2.6
175,1,3.2
175,12,3.3
175,67,2.2
175,30,3.0
176,49,3.3
176,78,2.6
176,67,2.9
176,40,3.3
176,71,3.2
176,18,3.1
176,7,2.5
176,58,3.0
176,76,2.9
176,13,2.4
176,10,3.6
176,29,2.5
176,39,2.9
176,20,2.9
176,33,2.7
176,54,2.7
176,19,2.6
176,23,2.7
176,50,3.1
176,72,3.5
176,15,2.8
176,22,3.3
176,61,2.9
176,56,2.7
176,3,2.9
176,46,2.6
176,51,2.3
177,57,2.9
177,23,3.3
177,64,2.6
177,54,3.4
177,69,3.3
177,76,3.2
177,73,2.3
177,32,3.2
177,72,3.0
177,80,3.1
177,59,2.9
177,20,2.7
177,49,2.7
177,40,2.6
177,44,3.1
177,66,2.6
177,77,2.9
177,12,3.3
177,16,3.2
177,56,3.4
177,26,2.2
177,63,3.8
177,31,2.9
177,43,2.8
177,55,3.2
177,58,2.7
177,21,2.6
178,64,2.7
178,18,3.1
178,81,3.1
178,76,2.8
178,44,3.1
178,67,3.2
178,7,3.8
178,28,2.6
178,69,3.8
178,42,3.2
178,23,3.0
178,65,2.7
178,31,2.6
178,14,2.4
178,35,2.8
178,32,2.7
178,47,3.5
178,68,4.2
178,66,3.2
178,53,3.3
178,24,2.6
178,58,3.0
178,59,3.1
178,62,2.9
178,30,2.9
179,27,2.8
179,62,3.7
179,59,3.1
179,66,2.7
179,25,3.3
179,6,2.4
179,75,3.2
179,52,3.0
179,23,2.9
179,37,2.5
179,67,3.1
179,61,3.1
179,34,2.8
179,53,3.0
179,54,3.2
179,30,3.0
179,29,3.1
179,19,2.3
179,12,2.2
179,49,2.0
179,22,3.3
179,43,3.1
179,24,3.1
179,11,2.7
179,79,2.7
179,18,3.3
180,17,2.5
180,32,2.8
180,25,2.8
180,48,3.0
180,6,2.7
180,65,2.6
180,29,2.7
180,75,3.5
180,2,3.2
180,46,3.4
180,59,2.3
180,73,2.9
180,9,2.3
180,61,2.9
180,72,2.8
180,53,3.1
180,76,3.2
181,15,4.1
181,68,2.4
181,63,2.8
181,71,3.1
181,74,3.4
181,60,3.1
181,28,4.0
181,8,2.9
181,20,3.1
181,56,3.0
181,23,3.6
181,11,3.7
181,50,3.1
181,70,3.1
181,16,2.8
181,58,2.0
181,62,2.4
181,40,2.4
181,42,2.7
181,73,3.4
181,1,2.3
181,80,2.6
181,27,2.5
182,25,3.5
182,11,4.0
182,2,3.6
182,20,2.9
182,79,2.3
182,72,3.3
182,73,2.7
182,77,4.2
182,5,2.6
182,81,3.8
182,52,4.2
182,36,2.4
182,22,2.7
182,31,2.2
182,12,2.7
182,14,3.7
182,37,2.8
182,44,3.2
182,45,2.8
182,70,3.2
182,40,3.0
182,69,3.3
182,21,3.4
182,68,3.0
182,23,3.5
182,17,3.1
182,62,2.8
183,20,3.0
183,80,2.8
183,49,3.2
183,34,3.2
183,40,2.9
183,69,3.2
183,31,3.1
183,61,3.2
183,5,2.9
183,14,3.7
183,7,3.2
183,59,2.4
183,53,2.9
183,2,2.5
183,15,2.6
183,81,2.9
183,60,2.9
183,50,2.9
183,25,2.4
183,56,2.9
183,16,3.6
183,79,3.0
183,6,3.2
184,17,3.8
184,30,2.7
184,21,3.1
184,15,3.1
184,59,3.6
184,14,2.4
184,67,2.5
184,29,2.1
184,61,3.6
184,44,3.0
184,72,3.3
184,3,2.6
184,6,3.4
184,51,3.4
184,1,3.3
184,32,2.2
184,52,2.2
184,63,4.0
184,47,3.0
184,71,3.3
184,5,2.3
184,38,2.9
184,45,2.7
185,4,3.1
185,7,2.1
185,56,2.6
185,17,3.8
185,50,3.4
185,9,3.4
185,63,2.9
185,61,2.1
185,51,3.3
185,71,3.0
185,2,2.8
185,23,2.9
185,66,2.9
185,80,3.0
185,68,3.0
185,22,2.7
185,19,3.3
185,3,2.4
185,30,3.0
185,34,3.4
185,33,3.1
185,57,3.3
185,48,3.0
185,78,2.6
185,58,3.1
185,8,3.5
186,25,2.5
186,35,2.7
186,6,3.1
186,1,3.4
186,27,2.4
186,3,2.9
186,64,2.7
186,71,3.4
186,31,3.0
186,52,2.5
186,34,3.4
186,81,3.3
186,65,3.5
186,42,2.9
186,37,3.9
186,33,3.0
186,78,3.2
186,32,3.6
186,48,2.7
186,60,3.6
186,46,2.8
187,4,3.3
187,37,2.7
187,81,3.0
187,78,3.9
187,38,2.6
187,15,3.1
187,21,2.6
187,75,3.3
187,25,3.5
187,13,2.7
187,74,2.8
187,9,2.9
187,70,3.0
187,63,2.8
187,22,2.7
187,73,2.5
187,34,2.5
187,23,2.5
187,43,3.0
187,28,2.9
187,77,3.1
187,27,3.3
187,48,2.6
187,32,2.7
187,29,2.9
188,79,3.1
188,63,3.0
188,35,2.7
188,3,2.9
188,43,3.7
188,8,3.5
188,57,2.7
188,7,3.7
188,9,2.5
188,31,2.5
188,27,3.9
188,75,3.3
189,64,2.9
189,57,3.0
189,19,2.7
189,23,2.9
189,80,3.3
189,72,3.0
189,7,3.2
189,61,3.1
189,5,3.0
190,14,3.3
190,63,3.1
190,33,2.6
190,71,3.6
190,80,3.4
190,18,2.3
190,2,3.4
190,50,3.3
190,72,3.8
190,42,3.0
190,55,3.6
190,3,2.0
190,53,3.8
190,60,2.4
190,57,2.5
190,59,3.8
190,75,2.2
190,36,2.7
190,8,2.2
190,16,2.5
190,73,2.9
190,15,3.9
191,42,3.1
191,72,2.1
191,29,2.6
191,44,3.7
191,11,3.6
191,48,3.1
191,37,3.1
191,56,3.7
191,68,2.7
191,10,3.1
